0.043989494	-0.058667317	0.0046707503	0.037963707	0.052118953	0.058861274	0.0026785154	0.08683497	0.048445664	-0.040064346	-0.041086037	0.006036453	-0.015798196	-0.025173292	0.0623572	-0.0069561666
0.06287885	-0.048062198	-0.0048883385	0.053513605	0.10612763	0.034959633	0.0154755935	0.016047696	0.010760634	-0.02069313	-0.0467793	-0.0012028099	0.07168203	0.020739473	0.039124172	0.018181708
0.11862762	-0.022279726	0.036272436	0.061364755	0.0366154	0.052308936	0.037525054	0.10719447	0.033135045	0.014523358	-0.03286048	-0.08824753	0.07838806	0.018559879	0.023970356	0.009488694
0.036296755	-0.020676602	-0.0170656	0.10168104	0.05295866	0.041179158	0.0035965524	0.07980092	0.067185074	-0.02056266	0.0070087733	0.019770747	0.05927827	-0.018903894	0.044534124	0.02296503
0.035349987	-0.035371237	0.051572382	0.085229285	0.005743272	0.086298704	-0.0029016421	0.14390886	0.025922026	-0.05464446	0.015230881	-0.07809167	0.018728778	-0.019922515	-0.011538308	0.0035256557
0.05519515	0.015043058	0.023810614	0.08491314	0.038004193	0.07427643	-0.03284667	0.06768523	0.055138275	-0.024890715	0.012561143	0.031308644	0.074293666	0.051823664	0.10044305	0.06018674
0.077854246	-0.005333517	0.028293587	0.09985194	0.09937418	-0.012168947	0.08945128	0.106077015	-0.029708954	-0.03391162	-0.06061149	0.00269154	0.068770714	0.021777108	0.026028367	0.026799615
0.00093453506	0.00534416	0.03119681	0.10889441	0.011619307	0.084271446	0.01617848	0.043388523	-0.019012202	-0.012701415	0.012997684	0.0015964966	0.08024585	-0.0008283791	0.06782907	-0.013294148
0.045092516	-0.03594923	0.059860114	0.076330766	0.061641768	0.038130183	-0.022195762	0.04262129	0.0346429	-0.042873673	-0.05966464	-0.05155253	0.029494422	0.04690345	0.044690717	0.03998607
0.056607094	0.047971018	-0.010796008	0.048643693	0.045644395	0.10135246	0.054299045	0.06264542	0.05923269	-0.029944954	-0.05223032	-0.09013426	0.014957449	-0.039622907	0.0040937206	-0.041774586
0.017944701	-0.0029731453	-0.10669986	0.007517359	0.11970737	0.066294014	0.015963996	0.10562806	-0.020906294	-0.03242381	-0.026185086	-0.025249694	-0.03851991	0.048206348	0.015103338	-0.068672225
0.11568598	-0.041819945	-0.041646313	0.12590499	0.103595026	0.015299561	0.008762773	0.10400149	-0.05157824	-0.070595525	0.054015066	0.04862487	-0.021531504	0.03491211	0.070529826	-0.032033894
-0.0006799531	-0.006670894	-0.0128391385	0.049687624	0.044670966	0.0024933193	-0.060787868	0.020517556	-0.04867924	0.008487477	0.014767896	-0.028453588	0.0834164	0.056603156	-0.0446436	0.0046506943
0.011245769	-0.009582607	-0.076239526	-0.015251353	0.017997904	0.042109095	0.04656861	0.09142888	-0.09318706	-0.051839832	-0.1581276	0.01748838	0.14471014	0.06182943	0.043310188	0.060350314
0.11296422	-0.007821049	0.01933454	0.027812045	0.021366749	0.053147424	0.07558545	-0.013360862	0.08780058	-0.031044839	-0.11901029	0.016122513	0.1196741	-0.024175612	0.009816718	0.0025969972
-0.0471625	-0.011787008	-0.08974986	0.0050465614	0.044868484	0.0422806	-0.0081257345	-0.0132633345	0.04986238	-0.011657632	0.03368665	0.021874897	0.07051263	0.028234415	0.069901824	0.0058856937
0.024157695	-0.032978814	0.0030167021	0.16571859	0.04775549	0.050057177	-0.009179698	0.03081228	0.018568734	0.04376281	-0.03721055	0.028650602	0.054364495	-0.021410577	0.041732777	-0.013668627
0.031887103	-0.040300697	-0.03885142	-0.0051728003	0.038612764	0.11734424	0.03996295	0.068191096	-0.0018083355	0.026849987	0.013046522	0.09580979	0.033930447	0.0875426	-0.025831673	0.013758322
-0.02131858	-0.048167475	-0.0050826976	0.012760846	0.058774523	0.056744207	0.04010716	0.04363458	-0.012517768	-0.08426013	0.03476322	-0.045227155	0.022623697	0.060536172	-0.043248907	-0.0025671003
-0.0089329155	0.045490168	-0.081481054	0.079401456	0.1087874	0.050644245	0.028394511	0.029261738	-0.02683745	-0.023944402	-0.017508158	-0.035198186	0.0018395393	-0.0069147907	0.037032206	-0.033826213
-0.02343118	-0.07436111	0.01868132	-0.0030734718	0.045423593	0.026778301	0.024780879	0.120560385	0.06602767	-0.0036628665	-0.04463771	0.018261133	0.054454714	-0.040760282	0.073891915	0.037218086
0.023232987	-0.09481745	0.01608911	0.007439949	-0.09905009	0.11288913	0.035406377	0.11046591	-0.029671239	-0.109816104	-0.07041404	-0.027724512	0.027370522	-0.012090812	0.020056302	0.051077977
0.0019427608	0.071671	0.013020071	-0.0566074	0.13407001	0.052391734	0.052520767	0.08089209	0.12433132	0.04732016	0.053816628	-0.07525324	-0.059974797	-0.05917622	-0.05525788	-0.03793507
0.031560924	-0.015424019	-0.03044808	-0.0643203	0.1054674	0.07397092	0.027231514	0.13328202	-0.03392231	0.014483251	-0.06461302	0.021730253	0.08974268	-0.029550405	0.06937468	-0.0026161566
0.009063043	0.014114037	0.026377099	0.050162576	0.11134752	0.022986924	0.011453146	0.08777972	0.004618214	0.05430482	-0.078232296	-0.030708699	0.059695747	-0.084253386	0.026796473	0.013710279
0.045009278	-0.055321522	0.07899915	0.056927443	0.013661766	0.015212286	0.07845979	-0.07700521	-0.048335724	-0.074339725	-0.03272132	0.07817109	-0.021078993	0.008257145	0.089535326	0.036533404
3.2199878e-05	0.073112816	-0.008255403	0.005713942	-0.04477118	0.03903959	-0.015864205	0.08703925	0.015478827	0.014958634	0.08951127	-0.04124351	0.11007513	-0.053173028	0.005860673	-0.09638417
